<<<<<<< HEAD
 RODS report3 created at 13:27:47 on 29-03-2017,,,,,,,,,,
 based on survey data up to 2016 and reconciled to Autumn 2016 counts,,,,,,,,,,
Journeys originating on NR,,,,,,,,,,
From,,To,,Early     ,AM peak   ,Midday    ,PM Peak   ,Evening   ,Late      ,Weekday Total
686,Richmond                      ,513,Bank / Monument               ,0,3,0,20,5,0,29
686,Richmond                      ,514,Barking                       ,0,0,1,0,0,0,1
686,Richmond                      ,516,Barons Court                  ,0,36,17,38,0,0,92
686,Richmond                      ,517,Bayswater                     ,0,0,0,0,1,13,14
686,Richmond                      ,521,Blackfriars                   ,0,0,0,0,0,0,0
686,Richmond                      ,524,Bond Street                   ,0,0,7,0,0,0,7
686,Richmond                      ,530,Bromley-by-Bow                ,0,6,0,0,0,0,6
686,Richmond                      ,534,Caledonian Road               ,0,0,1,0,0,0,1
686,Richmond                      ,535,Camden Town                   ,0,1,4,0,0,0,4
686,Richmond                      ,537,Canons Park                   ,0,0,0,6,0,0,6
686,Richmond                      ,541,Chancery Lane                 ,0,0,0,0,0,0,0
686,Richmond                      ,718,Charing Cross                 ,0,0,5,0,0,0,5
686,Richmond                      ,547,Clapham Common                ,0,1,8,0,0,0,9
686,Richmond                      ,560,Ealing Broadway               ,0,4,0,0,0,0,4
686,Richmond                      ,561,Ealing Common                 ,0,0,0,0,17,0,17
686,Richmond                      ,562,Earl's Court                  ,6,22,2,51,0,0,81
686,Richmond                      ,569,Edgware Road (Cir)            ,0,1,0,0,35,0,36
686,Richmond                      ,542,Embankment                    ,1,3,0,0,0,0,5
686,Richmond                      ,579,Finchley Road                 ,0,0,13,0,0,0,13
686,Richmond                      ,583,Gloucester Road               ,0,31,2,0,20,0,53
686,Richmond                      ,585,Goldhawk Road                 ,0,0,0,9,0,0,9
686,Richmond                      ,586,Goodge Street                 ,0,0,0,2,0,0,2
686,Richmond                      ,588,Great Portland Street         ,0,0,6,0,0,0,6
686,Richmond                      ,590,Green Park                    ,0,0,1,0,4,0,5
686,Richmond                      ,591,Gunnersbury                   ,3,70,0,13,0,9,95
686,Richmond                      ,593,Hammersmith (Dis)             ,3,64,30,98,0,0,195
686,Richmond                      ,779,Hatton Cross                  ,0,0,0,0,0,0,0
686,Richmond                      ,605,High Street Kensington        ,1,5,0,0,0,0,6
686,Richmond                      ,603,Highbury & Islington          ,0,0,0,0,0,0,0
686,Richmond                      ,607,Holborn                       ,0,0,0,5,0,0,5
686,Richmond                      ,611,Hounslow Central              ,0,0,0,7,0,0,7
686,Richmond                      ,614,Hyde Park Corner              ,0,0,0,0,0,0,0
686,Richmond                      ,618,Kensington (Olympia)          ,0,0,0,0,15,0,15
686,Richmond                      ,621,Kew Gardens                   ,5,112,92,78,5,15,308
686,Richmond                      ,625,King's Cross St. Pancras      ,0,0,39,0,17,101,157
686,Richmond                      ,626,Knightsbridge                 ,0,0,2,0,0,0,2
686,Richmond                      ,627,Ladbroke Grove                ,0,0,17,7,0,0,25
686,Richmond                      ,630,Latimer Road                  ,0,0,0,0,0,0,0
686,Richmond                      ,635,London Bridge                 ,0,1,0,3,0,0,4
686,Richmond                      ,640,Marble Arch                   ,0,0,0,0,0,0,0
686,Richmond                      ,641,Marylebone                    ,0,0,0,2,0,0,2
686,Richmond                      ,649,Neasden                       ,0,0,0,0,0,0,0
686,Richmond                      ,663,Notting Hill Gate             ,0,9,0,4,0,0,13
686,Richmond                      ,670,Paddington                    ,3,26,0,0,0,0,30
686,Richmond                      ,671,Park Royal                    ,0,0,0,0,0,0,0
686,Richmond                      ,776,Pimlico                       ,0,1,0,0,0,0,1
686,Richmond                      ,675,Pinner                        ,0,5,0,0,0,0,5
686,Richmond                      ,682,Ravenscourt Park              ,0,18,0,6,0,0,24
686,Richmond                      ,683,Rayners Lane                  ,0,0,1,0,0,0,1
686,Richmond                      ,694,Russell Square                ,0,0,0,32,0,0,32
686,Richmond                      ,775,Shepherd's Bush Market        ,0,1,0,0,0,0,1
686,Richmond                      ,702,Sloane Square                 ,0,12,1,0,0,0,13
686,Richmond                      ,708,South Kensington              ,1,54,56,124,23,0,258
686,Richmond                      ,705,Southfields                   ,0,0,0,1,0,0,1
686,Richmond                      ,695,St. James's Park              ,0,8,0,0,52,0,60
686,Richmond                      ,713,Stamford Brook                ,0,10,13,6,25,0,54
686,Richmond                      ,719,Stratford                     ,0,0,0,0,20,1,21
686,Richmond                      ,720,Sudbury Hill                  ,0,0,0,0,19,0,19
686,Richmond                      ,721,Sudbury Town                  ,0,0,0,1,0,0,1
686,Richmond                      ,724,Temple                        ,0,9,18,0,0,0,27
686,Richmond                      ,727,Tooting Broadway              ,0,2,0,0,0,0,2
686,Richmond                      ,729,Tottenham Hale                ,0,0,4,0,0,0,4
686,Richmond                      ,731,Tower Hill                    ,0,1,37,0,0,0,38
686,Richmond                      ,734,Turnham Green                 ,10,28,39,31,29,0,137
686,Richmond                      ,735,Turnpike Lane                 ,0,0,20,0,0,0,20
686,Richmond                      ,777,Vauxhall                      ,0,0,9,0,0,0,9
686,Richmond                      ,741,Victoria                      ,0,1,14,0,0,0,15
686,Richmond                      ,745,Warren Street                 ,0,0,0,11,3,0,14
686,Richmond                      ,747,Waterloo                      ,0,1,0,0,0,0,1
686,Richmond                      ,752,Wembley Park                  ,0,11,0,0,0,0,11
686,Richmond                      ,760,West Kensington               ,8,14,5,0,0,1,28
686,Richmond                      ,761,Westminster                   ,0,0,1,0,0,0,1
686,Richmond                      ,764,White City                    ,0,8,0,0,0,0,8
686,Richmond                      ,765,Willesden Green               ,0,0,0,0,0,0,0
686,Richmond                      ,766,Willesden Junction            ,3,21,22,140,15,29,231
686,Richmond                      ,599,Wood Lane                     ,0,3,0,0,0,0,3
687,Rickmansworth                 ,641,Marylebone                    ,0,10,0,0,0,0,10
687,Rickmansworth                 ,661,Northwood                     ,0,0,21,0,0,0,21
691,Ruislip                       ,564,Eastcote                      ,0,0,5,0,0,0,5
698,Seven Sisters                 ,507,Angel                         ,0,5,0,0,0,0,5
698,Seven Sisters                 ,510,Arsenal                       ,0,0,209,0,0,0,209
698,Seven Sisters                 ,511,Baker Street                  ,25,203,0,0,0,0,228
698,Seven Sisters                 ,512,Balham                        ,0,57,27,202,0,0,285
698,Seven Sisters                 ,513,Bank / Monument               ,0,13,0,0,0,0,13
698,Seven Sisters                 ,514,Barking                       ,0,48,0,0,0,0,48
698,Seven Sisters                 ,516,Barons Court                  ,0,0,0,16,0,0,16
698,Seven Sisters                 ,519,Belsize Park                  ,4,156,63,0,0,0,223
698,Seven Sisters                 ,520,Bethnal Green                 ,0,11,0,0,0,0,11
698,Seven Sisters                 ,521,Blackfriars                   ,38,76,0,0,0,0,113
698,Seven Sisters                 ,522,Blackhorse Road               ,0,39,60,174,0,0,273
698,Seven Sisters                 ,778,Brixton                       ,173,130,17,317,145,0,782
698,Seven Sisters                 ,534,Caledonian Road               ,0,28,0,0,0,0,28
698,Seven Sisters                 ,535,Camden Town                   ,0,41,9,0,0,0,50
698,Seven Sisters                 ,852,Canary Wharf                  ,0,86,0,0,0,0,86
698,Seven Sisters                 ,540,Chalk Farm                    ,0,11,0,0,2,0,13
698,Seven Sisters                 ,541,Chancery Lane                 ,0,46,0,0,0,0,46
698,Seven Sisters                 ,718,Charing Cross                 ,0,47,0,0,0,0,47
698,Seven Sisters                 ,547,Clapham Common                ,0,4,0,0,0,38,42
698,Seven Sisters                 ,548,Clapham North                 ,0,15,0,44,0,0,59
698,Seven Sisters                 ,553,Covent Garden                 ,0,0,37,72,0,0,109
698,Seven Sisters                 ,558,Dollis Hill                   ,31,52,0,0,0,0,83
698,Seven Sisters                 ,560,Ealing Broadway               ,50,74,0,8,0,0,132
698,Seven Sisters                 ,569,Edgware Road (Cir)            ,0,71,17,0,7,10,106
698,Seven Sisters                 ,570,Elephant & Castle             ,0,29,109,0,0,0,138
698,Seven Sisters                 ,542,Embankment                    ,12,46,0,0,0,0,57
698,Seven Sisters                 ,574,Euston                        ,34,205,0,95,0,0,334
698,Seven Sisters                 ,577,Farringdon                    ,0,20,0,0,7,0,28
698,Seven Sisters                 ,580,Finsbury Park                 ,126,227,161,188,138,0,841
698,Seven Sisters                 ,581,Fulham Broadway               ,0,0,12,39,0,0,50
698,Seven Sisters                 ,583,Gloucester Road               ,0,0,1,0,0,0,1
698,Seven Sisters                 ,584,Golders Green                 ,0,20,0,0,0,0,20
698,Seven Sisters                 ,586,Goodge Street                 ,0,56,0,0,0,0,56
698,Seven Sisters                 ,590,Green Park                    ,27,242,0,0,0,0,269
698,Seven Sisters                 ,593,Hammersmith (Dis)             ,0,40,0,0,0,0,40
698,Seven Sisters                 ,594,Hampstead                     ,0,0,0,0,0,0,0
698,Seven Sisters                 ,596,Harlesden                     ,20,25,60,0,0,0,105
698,Seven Sisters                 ,783,Heathrow Terminal 5           ,36,30,0,0,0,0,66
698,Seven Sisters                 ,601,Hendon Central                ,0,87,0,0,0,0,87
698,Seven Sisters                 ,603,Highbury & Islington          ,9,328,32,368,49,0,786
698,Seven Sisters                 ,607,Holborn                       ,6,180,3,0,5,0,195
698,Seven Sisters                 ,609,Holloway Road                 ,14,85,0,0,0,0,99
698,Seven Sisters                 ,617,Kensal Green                  ,0,0,0,8,0,0,8
698,Seven Sisters                 ,619,Kentish Town                  ,0,18,0,0,0,0,18
698,Seven Sisters                 ,625,King's Cross St. Pancras      ,94,460,396,45,75,12,1082
698,Seven Sisters                 ,626,Knightsbridge                 ,0,41,0,0,0,0,41
698,Seven Sisters                 ,628,Lambeth North                 ,36,62,0,0,0,0,97
698,Seven Sisters                 ,629,Lancaster Gate                ,0,0,0,0,0,20,20
698,Seven Sisters                 ,630,Latimer Road                  ,36,23,0,0,0,0,59
698,Seven Sisters                 ,631,Leicester Square              ,63,180,21,31,0,0,295
698,Seven Sisters                 ,635,London Bridge                 ,1,0,0,0,0,0,1
698,Seven Sisters                 ,647,Morden                        ,26,6,0,0,0,0,33
698,Seven Sisters                 ,648,Mornington Crescent           ,0,0,0,0,0,0,0
698,Seven Sisters                 ,655,Northfields                   ,8,5,0,0,0,0,14
698,Seven Sisters                 ,657,Northolt                      ,0,0,0,0,22,0,22
698,Seven Sisters                 ,660,Northwick Park                ,0,0,30,0,0,0,30
698,Seven Sisters                 ,661,Northwood                     ,0,0,9,0,0,0,9
